2026-06-06 08:36:17,668 INFO    StreamThr :565426 [internal.py:wandb_internal():85] W&B internal server running at pid: 565426, started at: 2026-06-06 08:36:17.667591
2026-06-06 08:36:17,670 DEBUG   HandlerThread:565426 [handler.py:handle_request():158] handle_request: status
2026-06-06 08:36:17,672 INFO    WriterThread:565426 [datastore.py:open_for_write():87] open: /app/environment/wandb/offline-run-20260606_083617-to7s6ei2/run-to7s6ei2.wandb
2026-06-06 08:36:17,724 DEBUG   HandlerThread:565426 [handler.py:handle_request():158] handle_request: run_start
2026-06-06 08:36:17,725 DEBUG   HandlerThread:565426 [system_info.py:__init__():26] System info init
2026-06-06 08:36:17,725 DEBUG   HandlerThread:565426 [system_info.py:__init__():41] System info init done
2026-06-06 08:36:17,725 INFO    HandlerThread:565426 [system_monitor.py:start():194] Starting system monitor
2026-06-06 08:36:17,725 INFO    SystemMonitor:565426 [system_monitor.py:_start():158] Starting system asset monitoring threads
2026-06-06 08:36:17,726 INFO    HandlerThread:565426 [system_monitor.py:probe():214] Collecting system info
2026-06-06 08:36:17,726 INFO    SystemMonitor:565426 [interfaces.py:start():188] Started cpu monitoring
2026-06-06 08:36:17,727 INFO    SystemMonitor:565426 [interfaces.py:start():188] Started disk monitoring
2026-06-06 08:36:17,728 INFO    SystemMonitor:565426 [interfaces.py:start():188] Started memory monitoring
2026-06-06 08:36:17,728 INFO    SystemMonitor:565426 [interfaces.py:start():188] Started network monitoring
2026-06-06 08:36:17,737 DEBUG   HandlerThread:565426 [system_info.py:probe():150] Probing system
2026-06-06 08:36:17,738 DEBUG   HandlerThread:565426 [system_info.py:_probe_git():135] Probing git
2026-06-06 08:36:17,746 DEBUG   HandlerThread:565426 [system_info.py:_probe_git():143] Probing git done
2026-06-06 08:36:17,746 DEBUG   HandlerThread:565426 [system_info.py:probe():198] Probing system done
