2026-06-06 08:07:19,498 INFO    StreamThr :526781 [internal.py:wandb_internal():85] W&B internal server running at pid: 526781, started at: 2026-06-06 08:07:19.497494
2026-06-06 08:07:19,502 DEBUG   HandlerThread:526781 [handler.py:handle_request():158] handle_request: status
2026-06-06 08:07:19,505 INFO    WriterThread:526781 [datastore.py:open_for_write():87] open: /app/environment/wandb/offline-run-20260606_080719-x7oh9ums/run-x7oh9ums.wandb
2026-06-06 08:07:19,563 DEBUG   HandlerThread:526781 [handler.py:handle_request():158] handle_request: run_start
2026-06-06 08:07:19,565 DEBUG   HandlerThread:526781 [system_info.py:__init__():26] System info init
2026-06-06 08:07:19,565 DEBUG   HandlerThread:526781 [system_info.py:__init__():41] System info init done
2026-06-06 08:07:19,565 INFO    HandlerThread:526781 [system_monitor.py:start():194] Starting system monitor
2026-06-06 08:07:19,566 INFO    SystemMonitor:526781 [system_monitor.py:_start():158] Starting system asset monitoring threads
2026-06-06 08:07:19,567 INFO    SystemMonitor:526781 [interfaces.py:start():188] Started cpu monitoring
2026-06-06 08:07:19,567 INFO    HandlerThread:526781 [system_monitor.py:probe():214] Collecting system info
2026-06-06 08:07:19,568 INFO    SystemMonitor:526781 [interfaces.py:start():188] Started disk monitoring
2026-06-06 08:07:19,569 INFO    SystemMonitor:526781 [interfaces.py:start():188] Started memory monitoring
2026-06-06 08:07:19,572 INFO    SystemMonitor:526781 [interfaces.py:start():188] Started network monitoring
2026-06-06 08:07:19,580 DEBUG   HandlerThread:526781 [system_info.py:probe():150] Probing system
2026-06-06 08:07:19,581 DEBUG   HandlerThread:526781 [system_info.py:_probe_git():135] Probing git
2026-06-06 08:07:19,592 DEBUG   HandlerThread:526781 [system_info.py:_probe_git():143] Probing git done
2026-06-06 08:07:19,592 DEBUG   HandlerThread:526781 [system_info.py:probe():198] Probing system done
2026-06-06 08:07:19,592 DEBUG   HandlerThread:526781 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-x86_64-with-glibc2.39', 'python': '3.12.13', 'heartbeatAt': '2026-06-06T08:07:19.581005', 'startedAt': '2026-06-06T08:07:19.487449', 'docker': None, 'cuda': None, 'args': ('/app/environment/data/train.csv', '/app/environment/model.joblib', '/app/environment/hist.json'), 'state': 'running', 'program': '/app/environment/cli/train.py', 'codePathLocal': 'environment/cli/train.py', 'codePath': 'environment/cli/train.py', 'git': {'remote': 'https://vinayguttula:@github.com/vinayguttula/WandB-Offline-Drift-Monitoring.git', 'commit': '53e8da5feeae1d1dfd85c3c3a2b4a328440b4db4'}, 'email': '161369871+google-labs-jules[bot]@users.noreply.github.com', 'root': '/app', 'host': 'devbox', 'username': 'jules', 'executable': '/home/jules/.pyenv/versions/3.12.13/bin/python', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2299.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 97.87200164794922, 'used': 0.6961593627929688}}, 'memory': {'total': 7.772556304931641}}
2026-06-06 08:07:19,593 INFO    HandlerThread:526781 [system_monitor.py:probe():224] Finished collecting system info
2026-06-06 08:07:19,593 INFO    HandlerThread:526781 [system_monitor.py:probe():227] Publishing system info
2026-06-06 08:07:19,594 INFO    HandlerThread:526781 [system_monitor.py:probe():229] Finished publishing system info
2026-06-06 08:07:19,669 DEBUG   HandlerThread:526781 [handler.py:handle_request():158] handle_request: python_packages
2026-06-06 08:07:19,712 DEBUG   HandlerThread:526781 [handler.py:handle_request():158] handle_request: partial_history
2026-06-06 08:07:19,771 DEBUG   HandlerThread:526781 [handler.py:handle_request():158] handle_request: partial_history
2026-06-06 08:07:19,789 DEBUG   SenderThread:526781 [sender.py:send():378] send: exit
2026-06-06 08:07:19,790 INFO    SenderThread:526781 [sender.py:send_exit():585] handling exit code: 0
2026-06-06 08:07:19,790 INFO    SenderThread:526781 [sender.py:send_exit():587] handling runtime: 0
2026-06-06 08:07:19,791 INFO    SenderThread:526781 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2026-06-06 08:07:19,791 INFO    SenderThread:526781 [sender.py:send_exit():593] send defer
2026-06-06 08:07:19,792 DEBUG   HandlerThread:526781 [handler.py:handle_request():158] handle_request: defer
2026-06-06 08:07:19,792 INFO    HandlerThread:526781 [handler.py:handle_request_defer():184] handle defer: 0
2026-06-06 08:07:19,792 DEBUG   SenderThread:526781 [sender.py:send_request():405] send_request: defer
2026-06-06 08:07:19,792 INFO    SenderThread:526781 [sender.py:send_request_defer():609] handle sender defer: 0
2026-06-06 08:07:19,792 INFO    SenderThread:526781 [sender.py:transition_state():613] send defer: 1
2026-06-06 08:07:19,792 DEBUG   HandlerThread:526781 [handler.py:handle_request():158] handle_request: defer
2026-06-06 08:07:19,792 INFO    HandlerThread:526781 [handler.py:handle_request_defer():184] handle defer: 1
2026-06-06 08:07:19,793 DEBUG   SenderThread:526781 [sender.py:send_request():405] send_request: defer
2026-06-06 08:07:19,793 INFO    SenderThread:526781 [sender.py:send_request_defer():609] handle sender defer: 1
2026-06-06 08:07:19,793 INFO    SenderThread:526781 [sender.py:transition_state():613] send defer: 2
2026-06-06 08:07:19,793 DEBUG   HandlerThread:526781 [handler.py:handle_request():158] handle_request: defer
2026-06-06 08:07:19,793 INFO    HandlerThread:526781 [handler.py:handle_request_defer():184] handle defer: 2
2026-06-06 08:07:19,793 INFO    HandlerThread:526781 [system_monitor.py:finish():203] Stopping system monitor
2026-06-06 08:07:19,793 DEBUG   SystemMonitor:526781 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2026-06-06 08:07:19,793 DEBUG   SystemMonitor:526781 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2026-06-06 08:07:19,793 DEBUG   SystemMonitor:526781 [system_monitor.py:_start():183] Publishing last batch of metrics
2026-06-06 08:07:19,794 INFO    HandlerThread:526781 [interfaces.py:finish():200] Joined cpu monitor
2026-06-06 08:07:19,794 INFO    HandlerThread:526781 [interfaces.py:finish():200] Joined disk monitor
2026-06-06 08:07:19,795 INFO    HandlerThread:526781 [interfaces.py:finish():200] Joined memory monitor
