2026-06-06 17:38:31,062 INFO    StreamThr :666137 [internal.py:wandb_internal():85] W&B internal server running at pid: 666137, started at: 2026-06-06 17:38:31.061385
2026-06-06 17:38:31,065 DEBUG   HandlerThread:666137 [handler.py:handle_request():158] handle_request: status
2026-06-06 17:38:31,067 INFO    WriterThread:666137 [datastore.py:open_for_write():87] open: /app/environment/wandb/offline-run-20260606_173831-ksagwnq8/run-ksagwnq8.wandb
2026-06-06 17:38:31,118 DEBUG   HandlerThread:666137 [handler.py:handle_request():158] handle_request: run_start
2026-06-06 17:38:31,120 DEBUG   HandlerThread:666137 [system_info.py:__init__():26] System info init
2026-06-06 17:38:31,120 DEBUG   HandlerThread:666137 [system_info.py:__init__():41] System info init done
2026-06-06 17:38:31,120 INFO    HandlerThread:666137 [system_monitor.py:start():194] Starting system monitor
2026-06-06 17:38:31,120 INFO    SystemMonitor:666137 [system_monitor.py:_start():158] Starting system asset monitoring threads
2026-06-06 17:38:31,121 INFO    HandlerThread:666137 [system_monitor.py:probe():214] Collecting system info
2026-06-06 17:38:31,122 INFO    SystemMonitor:666137 [interfaces.py:start():188] Started cpu monitoring
2026-06-06 17:38:31,123 INFO    SystemMonitor:666137 [interfaces.py:start():188] Started disk monitoring
2026-06-06 17:38:31,126 INFO    SystemMonitor:666137 [interfaces.py:start():188] Started memory monitoring
2026-06-06 17:38:31,127 INFO    SystemMonitor:666137 [interfaces.py:start():188] Started network monitoring
2026-06-06 17:38:31,132 DEBUG   HandlerThread:666137 [system_info.py:probe():150] Probing system
2026-06-06 17:38:31,133 DEBUG   HandlerThread:666137 [system_info.py:_probe_git():135] Probing git
2026-06-06 17:38:31,143 DEBUG   HandlerThread:666137 [system_info.py:_probe_git():143] Probing git done
2026-06-06 17:38:31,143 DEBUG   HandlerThread:666137 [system_info.py:probe():198] Probing system done
2026-06-06 17:38:31,143 DEBUG   HandlerThread:666137 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-x86_64-with-glibc2.39', 'python': '3.12.13', 'heartbeatAt': '2026-06-06T17:38:31.132936', 'startedAt': '2026-06-06T17:38:31.052906', 'docker': None, 'cuda': None, 'args': ('/app/environment/data/train.csv', '/app/environment/model.joblib', '/app/environment/hist.json'), 'state': 'running', 'program': '/app/environment/cli/train.py', 'codePathLocal': 'environment/cli/train.py', 'codePath': 'environment/cli/train.py', 'git': {'remote': 'https://vinayguttula:@github.com/vinayguttula/WandB-Offline-Drift-Monitoring.git', 'commit': '560f1189039ccec8b25c5c689b08b8e61f08b778'}, 'email': '161369871+google-labs-jules[bot]@users.noreply.github.com', 'root': '/app', 'host': 'devbox', 'username': 'jules', 'executable': '/home/jules/.pyenv/versions/3.12.13/bin/python', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2299.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 97.87200164794922, 'used': 0.6976699829101562}}, 'memory': {'total': 7.772556304931641}}
2026-06-06 17:38:31,143 INFO    HandlerThread:666137 [system_monitor.py:probe():224] Finished collecting system info
2026-06-06 17:38:31,143 INFO    HandlerThread:666137 [system_monitor.py:probe():227] Publishing system info
2026-06-06 17:38:31,144 INFO    HandlerThread:666137 [system_monitor.py:probe():229] Finished publishing system info
2026-06-06 17:38:31,211 DEBUG   HandlerThread:666137 [handler.py:handle_request():158] handle_request: python_packages
2026-06-06 17:38:31,254 DEBUG   HandlerThread:666137 [handler.py:handle_request():158] handle_request: partial_history
2026-06-06 17:38:31,301 DEBUG   HandlerThread:666137 [handler.py:handle_request():158] handle_request: partial_history
2026-06-06 17:38:31,315 DEBUG   SenderThread:666137 [sender.py:send():378] send: exit
2026-06-06 17:38:31,315 INFO    SenderThread:666137 [sender.py:send_exit():585] handling exit code: 0
2026-06-06 17:38:31,315 INFO    SenderThread:666137 [sender.py:send_exit():587] handling runtime: 0
2026-06-06 17:38:31,316 INFO    SenderThread:666137 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2026-06-06 17:38:31,316 INFO    SenderThread:666137 [sender.py:send_exit():593] send defer
2026-06-06 17:38:31,316 DEBUG   HandlerThread:666137 [handler.py:handle_request():158] handle_request: defer
2026-06-06 17:38:31,316 INFO    HandlerThread:666137 [handler.py:handle_request_defer():184] handle defer: 0
2026-06-06 17:38:31,316 DEBUG   SenderThread:666137 [sender.py:send_request():405] send_request: defer
2026-06-06 17:38:31,317 INFO    SenderThread:666137 [sender.py:send_request_defer():609] handle sender defer: 0
2026-06-06 17:38:31,317 INFO    SenderThread:666137 [sender.py:transition_state():613] send defer: 1
2026-06-06 17:38:31,317 DEBUG   HandlerThread:666137 [handler.py:handle_request():158] handle_request: defer
2026-06-06 17:38:31,317 INFO    HandlerThread:666137 [handler.py:handle_request_defer():184] handle defer: 1
2026-06-06 17:38:31,317 DEBUG   SenderThread:666137 [sender.py:send_request():405] send_request: defer
2026-06-06 17:38:31,317 INFO    SenderThread:666137 [sender.py:send_request_defer():609] handle sender defer: 1
2026-06-06 17:38:31,317 INFO    SenderThread:666137 [sender.py:transition_state():613] send defer: 2
