2026-06-07 01:43:49,184 INFO    StreamThr :667087 [internal.py:wandb_internal():85] W&B internal server running at pid: 667087, started at: 2026-06-07 01:43:49.182893
2026-06-07 01:43:49,188 DEBUG   HandlerThread:667087 [handler.py:handle_request():158] handle_request: status
2026-06-07 01:43:49,191 INFO    WriterThread:667087 [datastore.py:open_for_write():87] open: /app/environment/wandb/offline-run-20260607_014349-u896u36i/run-u896u36i.wandb
2026-06-07 01:43:49,251 DEBUG   HandlerThread:667087 [handler.py:handle_request():158] handle_request: run_start
2026-06-07 01:43:49,253 DEBUG   HandlerThread:667087 [system_info.py:__init__():26] System info init
2026-06-07 01:43:49,253 DEBUG   HandlerThread:667087 [system_info.py:__init__():41] System info init done
2026-06-07 01:43:49,253 INFO    HandlerThread:667087 [system_monitor.py:start():194] Starting system monitor
2026-06-07 01:43:49,254 INFO    SystemMonitor:667087 [system_monitor.py:_start():158] Starting system asset monitoring threads
2026-06-07 01:43:49,255 INFO    HandlerThread:667087 [system_monitor.py:probe():214] Collecting system info
2026-06-07 01:43:49,256 INFO    SystemMonitor:667087 [interfaces.py:start():188] Started cpu monitoring
2026-06-07 01:43:49,258 INFO    SystemMonitor:667087 [interfaces.py:start():188] Started disk monitoring
2026-06-07 01:43:49,260 INFO    SystemMonitor:667087 [interfaces.py:start():188] Started memory monitoring
2026-06-07 01:43:49,261 INFO    SystemMonitor:667087 [interfaces.py:start():188] Started network monitoring
2026-06-07 01:43:49,270 DEBUG   HandlerThread:667087 [system_info.py:probe():150] Probing system
2026-06-07 01:43:49,271 DEBUG   HandlerThread:667087 [system_info.py:_probe_git():135] Probing git
2026-06-07 01:43:49,285 DEBUG   HandlerThread:667087 [system_info.py:_probe_git():143] Probing git done
2026-06-07 01:43:49,285 DEBUG   HandlerThread:667087 [system_info.py:probe():198] Probing system done
2026-06-07 01:43:49,285 DEBUG   HandlerThread:667087 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-x86_64-with-glibc2.39', 'python': '3.12.13', 'heartbeatAt': '2026-06-07T01:43:49.270319', 'startedAt': '2026-06-07T01:43:49.170604', 'docker': None, 'cuda': None, 'args': ('/app/environment/data/train.csv', '/app/environment/model.joblib', '/app/environment/hist.json'), 'state': 'running', 'program': '/app/environment/cli/train.py', 'codePathLocal': 'environment/cli/train.py', 'codePath': 'environment/cli/train.py', 'git': {'remote': 'https://vinayguttula:@github.com/vinayguttula/WandB-Offline-Drift-Monitoring.git', 'commit': '5c1786b9be153f997dbaa984d4885160ba343596'}, 'email': '161369871+google-labs-jules[bot]@users.noreply.github.com', 'root': '/app', 'host': 'devbox', 'username': 'jules', 'executable': '/home/jules/.pyenv/versions/3.12.13/bin/python', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2299.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 97.87200164794922, 'used': 0.6978416442871094}}, 'memory': {'total': 7.772556304931641}}
2026-06-07 01:43:49,285 INFO    HandlerThread:667087 [system_monitor.py:probe():224] Finished collecting system info
2026-06-07 01:43:49,285 INFO    HandlerThread:667087 [system_monitor.py:probe():227] Publishing system info
2026-06-07 01:43:49,286 INFO    HandlerThread:667087 [system_monitor.py:probe():229] Finished publishing system info
2026-06-07 01:43:49,366 DEBUG   HandlerThread:667087 [handler.py:handle_request():158] handle_request: python_packages
2026-06-07 01:43:49,396 DEBUG   HandlerThread:667087 [handler.py:handle_request():158] handle_request: partial_history
2026-06-07 01:43:49,448 DEBUG   HandlerThread:667087 [handler.py:handle_request():158] handle_request: partial_history
2026-06-07 01:43:49,465 DEBUG   SenderThread:667087 [sender.py:send():378] send: exit
2026-06-07 01:43:49,465 INFO    SenderThread:667087 [sender.py:send_exit():585] handling exit code: 0
2026-06-07 01:43:49,466 INFO    SenderThread:667087 [sender.py:send_exit():587] handling runtime: 0
2026-06-07 01:43:49,466 INFO    SenderThread:667087 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2026-06-07 01:43:49,466 INFO    SenderThread:667087 [sender.py:send_exit():593] send defer
2026-06-07 01:43:49,467 DEBUG   HandlerThread:667087 [handler.py:handle_request():158] handle_request: defer
2026-06-07 01:43:49,467 INFO    HandlerThread:667087 [handler.py:handle_request_defer():184] handle defer: 0
2026-06-07 01:43:49,467 DEBUG   SenderThread:667087 [sender.py:send_request():405] send_request: defer
2026-06-07 01:43:49,467 INFO    SenderThread:667087 [sender.py:send_request_defer():609] handle sender defer: 0
2026-06-07 01:43:49,467 INFO    SenderThread:667087 [sender.py:transition_state():613] send defer: 1
2026-06-07 01:43:49,468 DEBUG   HandlerThread:667087 [handler.py:handle_request():158] handle_request: defer
2026-06-07 01:43:49,468 INFO    HandlerThread:667087 [handler.py:handle_request_defer():184] handle defer: 1
2026-06-07 01:43:49,468 DEBUG   SenderThread:667087 [sender.py:send_request():405] send_request: defer
2026-06-07 01:43:49,468 INFO    SenderThread:667087 [sender.py:send_request_defer():609] handle sender defer: 1
2026-06-07 01:43:49,468 INFO    SenderThread:667087 [sender.py:transition_state():613] send defer: 2
2026-06-07 01:43:49,468 DEBUG   HandlerThread:667087 [handler.py:handle_request():158] handle_request: defer
2026-06-07 01:43:49,468 INFO    HandlerThread:667087 [handler.py:handle_request_defer():184] handle defer: 2
2026-06-07 01:43:49,469 INFO    HandlerThread:667087 [system_monitor.py:finish():203] Stopping system monitor
2026-06-07 01:43:49,470 INFO    HandlerThread:667087 [interfaces.py:finish():200] Joined cpu monitor
2026-06-07 01:43:49,470 DEBUG   SystemMonitor:667087 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2026-06-07 01:43:49,470 DEBUG   SystemMonitor:667087 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2026-06-07 01:43:49,470 INFO    HandlerThread:667087 [interfaces.py:finish():200] Joined disk monitor
2026-06-07 01:43:49,470 DEBUG   SystemMonitor:667087 [system_monitor.py:_start():183] Publishing last batch of metrics
2026-06-07 01:43:49,471 INFO    HandlerThread:667087 [interfaces.py:finish():200] Joined memory monitor
2026-06-07 01:43:49,472 INFO    HandlerThread:667087 [interfaces.py:finish():200] Joined network monitor
2026-06-07 01:43:49,472 DEBUG   SenderThread:667087 [sender.py:send_request():405] send_request: defer
2026-06-07 01:43:49,472 INFO    SenderThread:667087 [sender.py:send_request_defer():609] handle sender defer: 2
2026-06-07 01:43:49,472 INFO    SenderThread:667087 [sender.py:transition_state():613] send defer: 3
2026-06-07 01:43:49,472 DEBUG   HandlerThread:667087 [handler.py:handle_request():158] handle_request: defer
2026-06-07 01:43:49,472 INFO    HandlerThread:667087 [handler.py:handle_request_defer():184] handle defer: 3
